Smiles,Title
CCCCCCN1N=NN=C1C1(NCC2(C)CCCC2(F)F)CCN(C(C)C)CC1,m_281630____20794806____21623556____20772954
C#CCN1C=CC=C(C(NCC2(C)CCCC2(F)F)C2=NN=NN2CC(C)C)C1=O,m_281630____20794806____21626086____27246246
C=CCOC1=CC=CC=C1C(NCC1(C)CCCC1(F)F)C1=NN=NN1CCC#N,m_281630____20794806____21628584____27246250
CC1=CC=CC(C)=C1N1N=NN=C1C1(NCC2(C)CCCC2(F)F)C[C@H]2OCC[C@H]21,m_281630____20794806____27245946____20773002
CCC1=CC=C(C(NCC2(C)CCCCC2(F)F)C2=NN=NN2CCC#N)C(C)=C1,m_281630____20794808____21618898____27246250
COC(=O)CN1N=NN=C1C1(NCC2(C)CCCCC2(F)F)CCCC(C)(C)CC1,m_281630____20794808____21622580____28417840
CC1=CC=C(C(NCC2(C)CCCCC2(F)F)C2=NN=NN2CC2=CC=CS2)N=N1,m_281630____20794808____21625384____25335384
COCCN1CCC(NCC2(C)CCCCC2(F)F)(C2=NN=NN2CC(C)C)CC1,m_281630____20794808____21628370____27246246
CCC1(C#N)CC(NCC2(C)CCCCC2(F)F)(C2=NN=NN2C2CCOCC2)C1,m_281630____20794808____27245968____25335412
CCOC(=O)CCC(C)(C)NC1(C2=NN=NN2CCC2(C)CC2)CCN2CCCC21,m_281630____20794812____21619564____25335392
CCOC(=O)CCC(C)(C)NC(C1=CC(C)=CC=C1C)C1=NN=NN1CC(C)(C)C,m_281630____20794812____21623420____28417820
CCOC(=O)CCC(C)(C)NC(C1=CC=C2ON=CC2=C1)C1=NN=NN1C1COC1,m_281630____20794812____21629208____25335388
CC1=CC=CC=C1N1N=NN=C1C(N[C@@H]1CCC[C@H](CO)C1)C1=CN(C)C(C#N)=C1,m_281630____20794814____21618102____25335400
C=CCCCN1N=NN=C1C(N[C@@H]1CCC[C@H](CO)C1)C1=CC2=CC(Cl)=CC=C2O1,m_281630____20794814____21619870____28417808
CC(C)CN1N=NN=C1C(N[C@@H]1CCC[C@H](CO)C1)C1=CC=C(C2=CSC=C2)C=C1,m_281630____20794814____21622416____27246246
C=CCCN1N=NN=C1C(N[C@@H]1CCC[C@H](CO)C1)C(C)=CC1=CC=C(OC)C=C1,m_281630____20794814____21624230____28417812
COCCN1N=NN=C1C(N[C@@H]1CCC[C@H](CO)C1)C1=CC2=CC(OC)=CC=C2O1,m_281630____20794814____21626594____20759520
C=CCCCN1N=NN=C1C(N[C@@H]1CCC[C@H](CO)C1)C1=CC=C2COCCC2=C1,m_281630____20794814____21629246____28417808
COC1=CC=CC(CN2N=NN=C2C2(N[C@@H]3CCC[C@H](CO)C3)CCC[C@H]2OC)=C1,m_281630____20794814____27246112____25335402
C=CCCCN1N=NN=C1C1(NCC2=NN=C3C(=O)NCCN23)CC(C)CC(C)C1,m_281630____20794818____21622332____28417808
O=C1NCCN2C(CNC(C3=CSC=C3)C3=NN=NN3C3CCCCCC3)=NN=C12,m_281630____20794818____21626838____20772980
COC1CC(C)CCC1(NCC1=NN=C2C(=O)NCCN12)C1=NN=NN1CC1CC1,m_281630____20794818____27246106____20772842
O[C@H]1C[C@](CNC2(C3=NN=NN3C3CCC3)CCN3CCCC32)(C2=CC=CC=C2)C1,m_281630____20794832____21619564____20772836
C=CCCN1N=NN=C1C(NC[C@]1(C2=CC=CC=C2)C[C@H](O)C1)C1(C)CCCCC1,m_281630____20794832____21623326____28417812
CCC1=NN=C(C(NC[C@]2(C3=CC=CC=C3)C[C@H](O)C2)C2=NN=NN2CC(F)F)N1,m_281630____20794832____21627652____20772852
C#CC1=CC2=C(C=C1C(NC1CC(C3CC3)C1)C1=NN=NN1C1CCCC1)OCO2,m_281630____20794842____21617510____20772868
CC(C)(C)CN1N=NN=C1C(NC1CC(C2CC2)C1)C1=CC=C(C2=CSC=C2)N=C1,m_281630____20794842____21619480____28417820
C=CCCN1N=NN=C1C(NC1CC(C2CC2)C1)C1=CC=C(C(F)(F)C(F)(F)F)S1,m_281630____20794842____21621986____28417812
COC1=CC=CC=C1N1N=NN=C1C(NC1CC(C2CC2)C1)C1=C(C)C(C)=CC=C1,m_281630____20794842____21623856____20773010
CC(C)(C)C1=NOC(C(NC2CC(C3CC3)C2)C2=NN=NN2CCOCC2CC2)=C1,m_281630____20794842____21626408____25335394
C#CCOC1=CC=CC=C1C(NC1CC(C2CC2)C1)C1=NN=NN1CC1=CC=CO1,m_281630____20794842____21628618____25335414
N#CCCC1CCCC1(NC1CC(C2CC2)C1)C1=NN=NN1C1CCC(F)(F)CC1,m_281630____20794842____27245882____20773092
CC(C)CN1N=NN=C1C1(NCCC2CCCC2(F)F)CCN(C2=CC=CC=C2)C1,m_281630____20794844____21618688____27246246
CC(C)N1N=NN=C1C(NCCC1CCCC1(F)F)C1=CC=C(N(C)CCO)N=C1,m_281630____20794844____21621400____20772828
COC(=O)CN1N=NN=C1C(NCCC1CCCC1(F)F)C1=CC=C(OC)C(C)=N1,m_281630____20794844____21624166____28417840
CCCCN1N=NN=C1C(NCCC1CCCC1(F)F)C1=CC=C(F)C2=C1CCC2,m_281630____20794844____21627902____20772844
CSC1CCCCC1(NCCC1CCCC1(F)F)C1=NN=NN1C1=CC=CC=C1C,m_281630____20794844____27245818____25335400
CC(C)CN1N=NN=C1C(/C=C/C1=CC=CC=C1)NCCC1(C2=CC=CC=C2)CC1,m_281630____20794848____21618998____27246246
COC(=O)C(C)N1N=NN=C1C(NCCC1(C2=CC=CC=C2)CC1)C1=CC(C)=CS1,m_281630____20794848____21622908____20772956
COC(=O)CN1N=NN=C1C1(NCCC2(C3=CC=CC=C3)CC2)CCCCCC1C,m_281630____20794848____21627034____28417840
C1=CC=C(C2(CCNC3(C4=NN=NN4C4COC4)CC(C4CCOC4)C3)CC2)C=C1,m_281630____20794848____27245958____25335388
C=CCCN1N=NN=C1C(NC/C=C\C1=CC=CC=C1)C1=C2N=NN(C)C2=CC=C1,m_281630____20794850____21618518____28417812
FC1(F)CC(N2N=NN=C2C2(NC/C=C\C3=CC=CC=C3)CC3(CCCCC3)C2)C1,m_281630____20794850____21620378____20772958
CC(C)CN1N=NN=C1C(NC/C=C\C1=CC=CC=C1)C1=CC=C2N=CC=CC2=N1,m_281630____20794850____21622620____27246246
CC1CC(NC/C=C\C2=CC=CC=C2)(C2=NN=NN2CCC2(C)CC2)CN1C1CC1,m_281630____20794850____21624424____25335392
COC(=O)C1=NC(C)=C(C(NC/C=C\C2=CC=CC=C2)C2=NN=NN2CC(C)C)S1,m_281630____20794850____21626688____27246246
N#CCCN1N=NN=C1C(NC/C=C\C1=CC=CC=C1)C1=CN=C2CCOCC2=C1,m_281630____20794850____21629206____27246250
FC1=CC=C(CN2N=NN=C2C2(NC/C=C\C3=CC=CC=C3)CC(C3CC3)C2)C=C1,m_281630____20794850____27246090____20773080
C=CCN1N=NN=C1C(NCC1(S(=O)(=O)N(C)C)CC1)C1=CC=C(C)C(C2CC2)=C1,m_281630____20794862____21619676____20772824
COC(=O)C1CC(N2N=NN=C2C(NCC2(S(=O)(=O)N(C)C)CC2)C2(C)CCC2)C1,m_281630____20794862____21623962____20773082
CN(C)S(=O)(=O)C1(CNC(C)(C2=NN=NN2CCN2CCOCC2)C2CCC2)CC1,m_281630____20794862____21628140____20773084
CCN1N=NN=C1C1(NCC2(S(=O)(=O)N(C)C)CC2)CN(C(=O)OC(C)(C)C)C1C,m_281630____20794862____27246214____20648542
COC1=CC=CC=C1CN1N=NN=C1C(NCC1(SC)CCCCC1)C1=CSN=C1,m_281630____20794868____21619722____20773112
COC(=O)C1=CC=C(C(NCC2(SC)CCCCC2)C2=NN=NN2CCC#N)N1C,m_281630____20794868____21622636____27246250
COC1=CC=CC(N2N=NN=C2C(NCC2(SC)CCCCC2)C2CC23CCC3)=C1,m_281630____20794868____21624666____20773074
CSCCN1N=NN=C1C(NCC1(SC)CCCCC1)C1=C(C)N=C2C=CC=CN12,m_281630____20794868____21627804____20772866
CSC1(CNC(C)(C2=NN=NN2CC2=CC=CC=C2)C2CS(=O)(=O)C2)CCCCC1,m_281630____20794868____27245844____20772962
C=CCCN1N=NN=C1C(NCC1CCC2(CCC2)CO1)C1=C2CCCC2=NN1C,m_281630____20794870____21618502____28417812
CC(C)CN1N=NN=C1C(NCC1CCC2(CCC2)CO1)C1=C(C(C)C)C=NN1C,m_281630____20794870____21621328____27246246
C=CCCCN1N=NN=C1C(NCC1CCC2(CCC2)CO1)C1=CC=CC=C1OC,m_281630____20794870____21623580____28417808
C#CC1=C(F)C(C(NCC2CCC3(CCC3)CO2)C2=NN=NN2CC(C)C)=CC=C1,m_281630____20794870____21625686____27246246
CC1=NOC(C)=C1C(NCC1CCC2(CCC2)CO1)C1=NN=NN1C1CCCCC1,m_281630____20794870____21628636____20648564
C[Si](C)(C)C1CC(NCC2CCC3(CCC3)CO2)(C2=NN=NN2CC2=CC=CS2)C1,m_281630____20794870____27246078____25335384
O=[N+]([O-])C1=CC=CC(N2N=NN=C2C2(NC3CCC=CCC3)CC3CCC(C2)O3)=C1,m_281630____20794876____21618380____20773116
COC1=CC(C)=C(C(NC2CCC=CCC2)C2=NN=NN2C2CCOCC2)C(C)=C1,m_281630____20794876____21619490____25335412
C1=CCCC(NC(C2=NN=NN2CC2CCOCC2)C2CCOC3(CCC3)C2)CC1,m_281630____20794876____21621376____20772982
COC(=O)CN1N=NN=C1C(NC1CCC=CCC1)C1=NN(C)C(C2=CC=CO2)=C1,m_281630____20794876____21623202____28417840
COC1=CC=C(N2N=NN=C2C2(NC3CCC=CCC3)CN3CCC2C3)C(OC)=C1,m_281630____20794876____21624488____20773138
COCCC1(C#N)CC(NC2CCC=CCC2)(C2=NN=NN2CC2CCOCC2)C1,m_281630____20794876____21626504____20772982
CCCCCCN1N=NN=C1C(NC1CCC=CCC1)C1=CN=C2C=CC=CC2=C1,m_281630____20794876____21628412____20772954
C1=CCCC(NC2(C3=NN=NN3CCCOCC3CC3)CC3(CCCCO3)C2)CC1,m_281630____20794876____25333958____25335398
CCOC(=O)CC1=CSC(CNC(C2=CC(C)=CS2)C2=NN=NN2CC(C)(C)C)=N1,m_281630____20794880____21622908____28417820
C=CC1CC(NCC2=C(C)N=C(C3=CC=CC=C3)S2)(C2=NN=NN2CCCSC)C1,m_281630____20794882____21618784____20772948
CCOCCN1N=NN=C1C(NCC1=C(C)N=C(C2=CC=CC=C2)S1)C1=CSC=C1,m_281630____20794882____21626838____20772944
CC(C)CN1N=NN=C1C1(NCCC2=NN=C3C(=O)NCCN23)CC2CCC(C1)S2,m_281630____20794884____21618964____27246246
CC(C)CN1N=NN=C1C1(NCCC2=NN=C3C(=O)NCCN23)CCCN(C)CC1,m_281630____20794884____21625344____27246246
COC(=O)C1=CC(F)=C(C(NC[C@H]2COC[C@H]2O)C2=NN=NN2C2(C)CC2)C(F)=C1,m_281630____20794888____21617680____20772840
C=CCCN1N=NN=C1C(C)(NC[C@H]1COC[C@H]1O)C1CCN(CC(F)(F)F)CC1,m_281630____20794888____21619634____28417812
C[C@H]1CC[C@H](C(NC[C@H]2COC[C@H]2O)C2=NN=NN2C2=CC=C3OCOC3=C2)CC1,m_281630____20794888____21622782____20773110
COC1=CC=C(Cl)C(C(NC[C@H]2COC[C@H]2O)C2=NN=NN2C2CCCCC2)=C1Cl,m_281630____20794888____21625070____20648564
CC1=CC(F)=CC=C1C(NC[C@H]1COC[C@H]1O)C1=NN=NN1CCN1CCOCC1,m_281630____20794888____21628284____20773084
C=C1CCC(NC[C@H]2COC[C@H]2O)(C2=NN=NN2CCOCC2=CC=CC=C2)CC1,m_281630____20794888____27245904____20773134
C[C@@H]1CCC(NCC2=CSC(C3=NN(C)C=C3)=N2)(C2=NN=NN2CCC2(C)CC2)C1,m_281630____20794896____21618728____25335392
C=CCN1N=NN=C1C(NCC1=CSC(C2=NN(C)C=C2)=N1)C1=CSC(C(F)F)=C1,m_281630____20794896____21626182____20772824
CC1=NN(C)C=C1C(NCC1=NC(CC(F)(F)F)=CS1)C1=NN=NN1CC(C)(C)C,m_281630____20794898____21617752____28417820
COCC1(C(NCC2=NC(CC(F)(F)F)=CS2)C2=NN=NN2CCC#N)CC=CC1,m_281630____20794898____21621682____27246250
CC(C)CN1N=NN=C1C1(NCC2=NC(CC(F)(F)F)=CS2)CCN(C(C)(C)C)C1,m_281630____20794898____21624706____27246246
C=CCN1N=NN=C1C(NCC1=NC(CC(F)(F)F)=CS1)C1=CN(CC(C)C)N=N1,m_281630____20794898____21629372____20772824
CN(C)C(=O)N1CCC(NCCC2CCC3CC23)(C2=NN=NN2CCC2CC2)CC1,m_281630____20794904____21624310____25335386
COCCN1N=NN=C1C1(NCC2CCC(SC)CC2)CCC2=CC=CC=C2OC1,m_281630____20794906____21618000____20759520
COC1=CC=C(C(NCC2CCC(SC)CC2)C2=NN=NN2C)C=C1OCC1CC1,m_281630____20794906____21620962____20614580
COC1=CC=C(C(NCC2CCC(SC)CC2)C2=NN=NN2CCC#N)C=C1C#N,m_281630____20794906____21624150____27246250
CSC1CCC(CNC(C2=NC(C(F)(F)F)=CC=C2)C2=NN=NN2C2CCC2)CC1,m_281630____20794906____21627634____20772836
CCOC(=O)CCCN1N=NN=C1C1(NCC2CCC(SC)CC2)C[C@H]2OCC[C@H]21,m_281630____20794906____27245946____20773088
C=CCN1N=NN=C1C(NCC1CCC(S(C)(=O)=O)CC1)C1=CC=C(C)C=C1OC,m_281630____20794908____21619526____20772824
C=CCCCN1N=NN=C1C1(NCC2CCC(S(C)(=O)=O)CC2)CC2(C1)OCCO2,m_281630____20794908____21624770____28417808
CC(C)CN1N=NN=C1C(NCC1CCC(S(C)(=O)=O)CC1)C1=CN(CCF)N=C1,m_281630____20794908____21629348____27246246
CCC1=CC=CC(C)=C1N1N=NN=C1C1(N[C@H]2C[C@@H]2[C@@H]2C[C@H]2C)CCN(C(C)C)C1,m_281630____20794910____21617778____20773106
CC1=CC=CC=C1N1N=NN=C1C(N[C@H]1C[C@@H]1[C@@H]1C[C@H]1C)C1=CC=CC2=CN=CN12,m_281630____20794910____21619572____25335400
C[C@H]1C[C@@H]1[C@@H]1C[C@H]1NC(C1=CN(C2CCCCC2)N=C1)C1=NN=NN1CC(C)(C)C,m_281630____20794910____21621798____28417820
COC1=CC=CC(N2N=NN=C2C(N[C@H]2C[C@@H]2[C@@H]2C[C@H]2C)C2=C(C)C(C)=CC=C2)=C1,m_281630____20794910____21623856____20773074
C[C@H]1C[C@@H]1[C@@H]1C[C@H]1NC(C1=CN2C(F)=CC=CC2=N1)C1=NN=NN1CCC1(C)CC1,m_281630____20794910____21626200____25335392
CC1=CC(F)=C(C(N[C@H]2C[C@@H]2[C@@H]2C[C@H]2C)C2=NN=NN2CC2=NN(C)N=N2)C=C1F,m_281630____20794910____21628834____25335382
COC1=CC=C(N2N=NN=C2C2(N[C@H]3C[C@@H]3[C@@H]3C[C@H]3C)CC([Si](C)(C)C)C2)C(C)=C1,m_281630____20794910____27246078____20614578
CCCCN1N=NN=C1C(NCCN1CC2=CC=CC=C2OCC1=O)C1=NOCC1,m_281630____20794912____21626150____20772844
COC(=O)C1CCC2(CC1)CC(NCC1=NOC=C1Br)(C1=NN=NN1CC1CC1)C2,m_281630____20794916____21621574____20772842
CC(C)(C)CN1N=NN=C1C1(NCC2=NOC=C2Br)CCCC(C2=CC=CN=C2)C1,m_281630____20794916____21629282____28417820
CC1=COC(C(NC2CCC(CC3=CC=CC=C3)CC2)C2=NN=NN2CCCF)=C1,m_281630____20794924____21624030____25335380
C=CCCCN1N=NN=C1C1(NCC2CC3(C2)CC3(F)F)CCC2(CCCCC2)C1,m_281630____20794928____21617960____28417808
C=CCN1N=NN=C1C(NCC1CC2(C1)CC2(F)F)C1=CC(C(=O)OC)=C(CC)O1,m_281630____20794928____21619614____20772824
CC1=CC2=C(CCC2)C(C(NCC2CC3(C2)CC3(F)F)C2=NN=NN2CC(C)C)=C1,m_281630____20794928____21622686____27246246
COC(=O)CN1N=NN=C1C(NCC1CC2(C1)CC2(F)F)C1=C(C2CCC2)NN=C1,m_281630____20794928____21624490____28417840
COC1=CC=C(N2N=NN=C2C(COC(C)(C)C)NCC2CC3(C2)CC3(F)F)C=C1,m_281630____20794928____21627044____20773004
CCOCCN1N=NN=C1C(NCC1CC2(C1)CC2(F)F)C1=CC=NC=C1C(F)F,m_281630____20794928____21629190____20772944
COC1=CC=C(N2N=NN=C2C2(NCC3CC4(C3)CC4(F)F)CC(C3CC3)C2)C=C1,m_281630____20794928____27246090____20773004
N#CCCN1N=NN=C1C(NCC1(F)CCOC1)C1=CC=C(C2=CC=CS2)C=C1F,m_281630____20794930____21618602____27246250
FC1(CNC(C2=CC=C(C3=CC=CS3)S2)C2=NN=NN2C2CCCCC2)CCOC1,m_281630____20794930____21620548____20648564
CC1=C(C2=CC=C(C(NCC3(F)CCOC3)C3=NN=NN3CCC#N)C=C2)SC=N1,m_281630____20794930____21622772____27246250
COC(=O)CN1N=NN=C1C(NCC1(F)CCOC1)C1=CC(C(=O)OC)=CC(F)=C1,m_281630____20794930____21624854____28417840
C=CCCN1N=NN=C1C(NCC1(F)CCOC1)C1=NN(C)C2=C1CC(F)(F)CC2,m_281630____20794930____21627684____28417812
COC1=CC=C(C(NCC2(F)CCOC2)C2=NN=NN2CCC#N)C2=C1OC(C)=C2,m_281630____20794930____21629522____27246250
COC(=O)C1CC(N2N=NN=C2C2(NCC3(F)CCOC3)CC(C3OCCO3)C2)C1,m_281630____20794930____27246162____20773082
C=CCCN1N=NN=C1C1(N[C@H]2C[C@@H]2C2=CC=C(Br)N=C2)CC2(COC(C)(C)C2)C1,m_281630____20794932____21624926____28417812
COC1=NC=NC(OC)=C1C(NC[C@@H]1CCC[C@H](O)C1)C1=NN=NN1CCC1CC1,m_281630____20794934____21617334____25335386
C=C(C)CN1N=NN=C1C(NC[C@@H]1CCC[C@H](O)C1)C1=NNC(C2=CC=CC=C2)=C1,m_281630____20794934____21617874____20614582
CCC1=CC(C(NC[C@@H]2CCC[C@H](O)C2)C2=NN=NN2C2=CC=CC=C2C)=CC=N1,m_281630____20794934____21618246____25335400
C=C(C)[C@@H]1CC=C(C(NC[C@@H]2CCC[C@H](O)C2)C2=NN=NN2CC2=CC=CS2)CC1,m_281630____20794934____21618732____25335384
CCN(CC)C1=CC=C(C(NC[C@@H]2CCC[C@H](O)C2)C2=NN=NN2C2CCC2)C=N1,m_281630____20794934____21619258____20772836
O[C@H]1CCC[C@@H](CNC(C2=NN=NN2C2=CC=CC=C2)C2=CC=CC3=NC=CN23)C1,m_281630____20794934____21619706____20648558
C=CCCN1N=NN=C1C(NC[C@@H]1CCC[C@H](O)C1)C1=CC=C(C(=O)OC)C(F)=C1,m_281630____20794934____21620462____28417812
CCC(C)(C)N1N=NN=C1C(NC[C@@H]1CCC[C@H](O)C1)C1=CC=C(OC)C(F)=C1F,m_281630____20794934____21621096____20772906
O[C@H]1CCC[C@@H](CNC(C2=CC=C3C=CC=C(Br)C3=N2)C2=NN=NN2CCCF)C1,m_281630____20794934____21621788____25335380
CC1=CC=C(C(NC[C@@H]2CCC[C@H](O)C2)C2=NN=NN2C2CCCCCC2)C(F)=C1,m_281630____20794934____21622464____20772980
COC(=O)N1CC(NC[C@@H]2CCC[C@H](O)C2)(C2=NN=NN2C2=C(C)C=CC=C2C)C1,m_281630____20794934____21622994____20773002
CC1=C(Cl)C=CC=C1N1N=NN=C1C(NC[C@@H]1CCC[C@H](O)C1)C1=CC=C(F)C=C1,m_281630____20794934____21623468____20773096
CCC1=CC=CC=C1N1N=NN=C1C(NC[C@@H]1CCC[C@H](O)C1)C1=C(Br)N(C)N=C1,m_281630____20794934____21624026____20772996
CCCCN1N=NN=C1C(NC[C@@H]1CCC[C@H](O)C1)C1=C(OCC)N=C2SC=CN12,m_281630____20794934____21624500____20772844
CC(C)N1N=NN=C1C(NC[C@@H]1CCC[C@H](O)C1)C1=NC=CN1C1=CC(Cl)=CC=C1,m_281630____20794934____21625128____20772828
CC1=CC(C(NC[C@@H]2CCC[C@H](O)C2)C2=NN=NN2CC2=CC=C(F)C=C2)=C(C)O1,m_281630____20794934____21625494____20773080
C=CN1C=C(C(NC[C@@H]2CCC[C@H](O)C2)C2=NN=NN2C2=CC=C(OC)C=C2)C=N1,m_281630____20794934____21626224____20773004
O[C@H]1CCC[C@@H](CNC(C2=C(F)C(F)=CC(Br)=C2)C2=NN=NN2C2=CC=CC=C2)C1,m_281630____20794934____21626908____20648558
O[C@H]1CCC[C@@H](CNC(C2=CC=C(Br)C=C2F)C2=NN=NN2C2=CC=C(F)C=C2)C1,m_281630____20794934____21627848____20772974
CCCCCCN1N=NN=C1C(NC[C@@H]1CCC[C@H](O)C1)C1=CC=CC2=NSN=C12,m_281630____20794934____21628320____20772954
CC1=C(Cl)C=CC=C1N1N=NN=C1C(NC[C@@H]1CCC[C@H](O)C1)C1=CC=C(Cl)N1C,m_281630____20794934____21628798____20773096
O[C@H]1CCC[C@@H](CNC(C2=CC(Cl)=CC(Cl)=N2)C2=NN=NN2CC2=CC=CC=C2)C1,m_281630____20794934____21629230____20772962
CN1C(C(NC[C@@H]2CCC[C@H](O)C2)C2=NN=NN2C2(C)CC2)=NC2=CC(Br)=CC=C21,m_281630____20794934____21629734____20772840
COC(=O)C(C)N1N=NN=C1C1(NC[C@@H]2CCC[C@H](O)C2)CCC2(CCOC2)CC1,m_281630____20794934____27245764____20772956
COC1=CC(F)=C(C(NC2CC(CC(N)=O)C2)C2=NN=NN2CC(C)C)C(OC)=C1,m_281630____20794936____21618048____27246246
CC1(CCN2N=NN=C2C(NC2CC(CC(N)=O)C2)C2=C(C(C)(C)C)OC=N2)CC1,m_281630____20794936____21620792____25335392
NC(=O)CC1CC(NC(C2=CC=CC3=CC=C(Cl)C=C23)C2=NN=NN2CC(F)F)C1,m_281630____20794936____21624090____20772852
CC(C)CN1N=NN=C1C(NC1CC(CC(N)=O)C1)C1=CN=C(C2=CC=CC=N2)S1,m_281630____20794936____21627312____27246246
CCC(C)N1N=NN=C1C1(NC2CC(CC(N)=O)C2)CC2(CC(C)(C(=O)OC)C2)C1,m_281630____20794936____25333936____20772846
FC(F)(F)C1=C(C(N[C@H]2CCO[C@@H]2C2CC2)C2=NN=NN2C2CCCCC2)C=CS1,m_281630____20794938____21617566____20648564
CC1=CC=CC(C)=C1N1N=NN=C1C(CCC1OCCO1)N[C@H]1CCO[C@@H]1C1CC1,m_281630____20794938____21619398____20773002
CCN1N=NN=C1C(N[C@H]1CCO[C@@H]1C1CC1)C1=NC=C(C(=O)OC(C)(C)C)N1C,m_281630____20794938____21621596____20648542
CC(C)OC1=CC=CC=C1C(N[C@H]1CCO[C@@H]1C1CC1)C1=NN=NN1C1CCCC1,m_281630____20794938____21623864____20772868
C=CCCN1N=NN=C1C(N[C@H]1CCO[C@@H]1C1CC1)C1=CN(C)N=C1C1CCCC1,m_281630____20794938____21626298____28417812
COC(=O)CN1N=NN=C1C(N[C@H]1CCO[C@@H]1C1CC1)C1=CC(C(=O)OC)=CC=C1,m_281630____20794938____21628680____28417840
C=CCC(C)C(CC)(N[C@H]1CCO[C@@H]1C1CC1)C1=NN=NN1C1CCC(F)(F)CC1,m_281630____20794938____27245936____20773092
COC(C)(C)C(C)NC(C1=C(C)ON=C1C1CC1)C1=NN=NN1C1CCCCCC1,m_281630____20794942____21618870____20772980
CCC(C)(C)N1N=NN=C1C1(NC(C)C(C)(C)OC)CCC(CCC(=O)OC)CC1,m_281630____20794942____21621240____20772906
C=CCCN1N=NN=C1C1(NC(C)C(C)(C)OC)CCN(CC2=CC=CC=C2)CC1,m_281630____20794942____21623548____28417812
COC(C)(C)C(C)NC1(C2=NN=NN2CC2CCOCC2)CCC2(C=CCO2)CC1,m_281630____20794942____21627164____20772982
COC(=O)CN1N=NN=C1C(NC(C)C(C)(C)OC)C1=CC(CC(F)(F)F)=CC=C1,m_281630____20794942____21629532____28417840
CCC(C)(C)N1N=NN=C1C(C)(CCOC)N[C@@H]1CC[C@H](NC(=O)OC(C)(C)C)C1,m_281630____20794946____21617274____20772906
CCCCN1N=NN=C1C(N[C@@H]1CC[C@H](NC(=O)OC(C)(C)C)C1)C1=NOC(C)=C1,m_281630____20794946____21619292____20772844
CN1N=NN=C1C(N[C@@H]1CC[C@H](NC(=O)OC(C)(C)C)C1)C1=CC(F)=CC(F)=C1F,m_281630____20794946____21622470____20614580
COC1=CC=C(C(N[C@@H]2CC[C@H](NC(=O)OC(C)(C)C)C2)C2=NN=NN2C)C=C1Br,m_281630____20794946____21623860____20614580
CCCCCCC(C)(N[C@@H]1CC[C@H](NC(=O)OC(C)(C)C)C1)C1=NN=NN1C1CC1,m_281630____20794946____21627568____20772826
CCC1CCCC1(N[C@@H]1CC[C@H](NC(=O)OC(C)(C)C)C1)C1=NN=NN1CC(C)C,m_281630____20794946____27245864____27246246
C=CCN1N=NN=C1C1(NCC2CC3CCC(C2)S3)CCN(C2CCCCC2)CC1,m_281630____20794948____21618736____20772824
CSCCCN1N=NN=C1C1(NCC2CC3CCC(C2)S3)CC2(CC3CCC2C3)C1,m_281630____20794948____21621592____20772948
COC(=O)C1(C(NCC2CC3CCC(C2)S3)C2=NN=NN2CC(C)C)CCCCC1,m_281630____20794948____21624272____27246246
CC1=CC(F)=C(C(NCC2CC3CCC(C2)S3)C2=NN=NN2CCC2CC2)N=C1Br,m_281630____20794948____21627056____25335386
C=CCCN1N=NN=C1C(NCC1CC2CCC(C1)S2)C1=CC(C(C)(C)C)=NN1C,m_281630____20794948____21629364____28417812
CN1C=C(CNC(C2=CSC3=CC=C(F)C=C23)C2=NN=NN2C2CCCC2)C(Br)=N1,m_281630____20794950____21618232____20772868
C=CCCCN1N=NN=C1C1(NCC2=CN(C)N=C2Br)CCC2(CCOCC2)CC1,m_281630____20794950____21624198____28417808
CN1C=C(CNC2(C3=NN=NN3CCC3(C)CC3)CCC(C(C)(C)O)CC2)C(Br)=N1,m_281630____20794950____27246082____25335392
CC(COCC1CCCCC1)NC(CCC1=CC=C2OCCC2=C1)C1=NN=NN1C,m_281630____20794952____21623600____20614580
CCC1(C#N)CC(NC(C)COCC2CCCCC2)(C2=NN=NN2C2CCCC2)C1,m_281630____20794952____27245968____20772868
OC1CCCC(NCC2CCC3CC23)(C2=NN=NN2C2CCC(F)(F)CC2)CCC1,m_281630____20794958____21619420____20773092
CCN1C=C([C@@H]2NC(=O)CC[C@H]2NC2(C3=NN=NN3C3CCC3)C[C@H]3C[C@H]3C2)C=N1,m_281630____20794960____21617990____20772836
CCN1N=NN=C1C(NCCC1=CC=C2OCCCOC2=C1)C(OC)C1CCCC1,m_281630____20794964____21618500____20648542
N#CCCN1N=NN=C1C(NCCC1=CC=C2OCCCOC2=C1)C1=C(Cl)SC=C1,m_281630____20794964____21625422____27246250
COC1(CNC(C2=NN=NN2CC2=CC=CC=C2)C(C)(C)C(C)C)CCS(=O)(=O)C1,m_281630____20794968____21617500____20772962
COC1(CNC(C2=C(C3CC3)C=NN2C)C2=NN=NN2C2(C)CC2)CCS(=O)(=O)C1,m_281630____20794968____21622722____20772840
COCCCN1N=NN=C1C1(NCC2(OC)CCS(=O)(=O)C2)CC2CCC(C1)N2C,m_281630____20794968____21627826____20772946
CCC(C)(C)N1N=NN=C1C1(NCC2(OC)CCS(=O)(=O)C2)CC(C2OCCO2)C1,m_281630____20794968____27246162____20772906
CC(C)N1N=NN=C1C1(NCC2(S(=O)(=O)NC(C)(C)C)CCC2)CC2CCC(C2)C1,m_281630____20794972____21618168____20772828
C=CCCN1N=NN=C1C1(NCC2(S(=O)(=O)NC(C)(C)C)CCC2)COCCOC1,m_281630____20794972____21628714____28417812
